floating_date; latitude; longitude; magnitude; depth; nn_distance; R; T; index_ancestor; mag_ancestor
0.201503901000; 516.605492; 315.059805; 2.89; 0.000; 0.00037173432076; 0.73412292582325; 0.00050636522534; 113; 3.74
0.203567693000; 209.566720; 501.756538; 3.68; 0.000; 0.00000696095539; 0.00958378929158; 0.00072632600503; 122; 3.39
0.203915127000; 188.712455; 523.915910; 2.55; 0.000; 0.00001710952350; 3.41048071616812; 0.00000501674835; 151; 3.68
0.205556468000; 276.697925; 496.738287; 2.80; 0.000; 0.00010207989547; 0.32333079417118; 0.00031571349624; 120; 4.16
0.207029979000; 527.878116; 322.560979; 3.59; 0.000; 0.00046017402713; 2.32035851469769; 0.00019832022690; 150; 2.89
0.209164682000; 207.903522; 465.354317; 2.72; 0.000; 0.00036777617039; 4.55070971141852; 0.00008081732163; 151; 3.68
0.210332923000; 273.604177; 507.583668; 2.83; 0.000; 0.00000525368751; 0.01478317467105; 0.00035538290160; 120; 4.16
0.210790144000; 183.953868; 475.078710; 2.54; 0.000; 0.00048594100533; 4.65960329539595; 0.00010428806371; 151; 3.68
0.215957290000; 325.187963; 526.323903; 3.09; 0.000; 0.00202143380570; 5.02726196966213; 0.00040209438416; 120; 4.16
0.216030664000; 324.873342; 526.712006; 2.94; 0.000; 0.00000001976295; 0.00942018937093; 0.00000209793581; 158; 3.09
0.219541410000; 523.274799; 61.857484; 3.56; 0.000; 0.00001308500805; 0.01484346487039; 0.00088153326490; 9; 4.73
0.219541958000; 522.883611; 62.073334; 3.36; 0.000; 0.00000000004161; 0.00457416693243; 0.00000000909768; 160; 3.56
0.219613689000; 523.853567; 61.248758; 3.11; 0.000; 0.00000001507021; 0.01255905730942; 0.00000119994720; 160; 3.56
0.219773032000; 523.455360; 62.672637; 3.20; 0.000; 0.00000004783041; 0.01243868021756; 0.00000384529628; 160; 3.56
0.221880356000; 276.758623; 491.711304; 2.86; 0.000; 0.00009494153450; 0.12472957053661; 0.00076117903790; 114; 3.75
0.224079671000; 282.552406; 502.023089; 2.51; 0.000; 0.00014012829996; 0.29842954587117; 0.00046955236804; 120; 4.16
0.225906092000; 211.587542; 509.152600; 4.10; 0.000; 0.00012121823523; 0.37580790675372; 0.00032255371177; 151; 3.68
0.225983025000; 283.955652; 466.928013; 3.34; 0.000; 0.00000730273070; 10.64688633581072; 0.00000068590295; 166; 4.10
0.227492402000; 240.620139; 270.199085; 3.02; 0.000; 0.00081485604954; 57.61596392655925; 0.00001414288669; 166; 4.10
0.227672005000; 317.091084; 278.270580; 3.19; 0.000; 0.00017826135662; 32.14353380782576; 0.00000554579212; 168; 3.02
0.228013689000; 511.958064; 314.107572; 2.50; 0.000; 0.00039986356110; 0.46306239513273; 0.00086351983081; 113; 3.74
0.228763860000; 110.431283; 341.123847; 3.12; 0.000; 0.00105776904483; 41.51584525778890; 0.00002547868262; 166; 4.10
0.230983710000; 136.361970; 347.829266; 2.74; 0.000; 0.00032765356524; 5.33140001279714; 0.00006145732161; 171; 3.12
0.233071047000; 313.559240; 299.633665; 4.50; 0.000; 0.00047615436702; 3.47641060311371; 0.00013696724046; 169; 3.19
0.233081451000; 313.942284; 302.824896; 3.58; 0.000; 0.00000000213404; 0.03644627060017; 0.00000005855316; 173; 4.50
0.233110198000; 320.118323; 298.574783; 2.58; 0.000; 0.00000002566438; 0.11647638773287; 0.00000022033975; 173; 4.50
0.233118960000; 316.878027; 296.709490; 2.59; 0.000; 0.00000001638098; 0.06074862225967; 0.00000026965183; 173; 4.50
0.233166598000; 329.200246; 300.622298; 2.61; 0.000; 0.00000024725440; 0.45978923369824; 0.00000053775597; 173; 4.50
0.233508008000; 314.830666; 300.313666; 3.29; 0.000; 0.00000002485501; 0.01010697628179; 0.00000245919336; 173; 4.50
0.235275291000; 321.130598; 306.732969; 2.57; 0.000; 0.00000294995050; 0.23779628249102; 0.00001240536844; 173; 4.50
0.236092813000; 306.092499; 186.550094; 3.59; 0.000; 0.00018531539516; 10.89684239735731; 0.00001700633894; 173; 4.50
0.238657084000; 293.148892; 393.507200; 2.59; 0.000; 0.00017651401093; 0.06361805083473; 0.00277459005139; 50; 3.68
0.240238741000; 317.488960; 465.624413; 2.70; 0.000; 0.00080985700385; 20.07607854310086; 0.00004033940205; 173; 4.50
0.240921561000; 306.868460; 453.388102; 2.61; 0.000; 0.00011782547895; 3.85596408856611; 0.00003055668472; 182; 2.70
0.241006434000; 200.819351; 514.721152; 2.54; 0.000; 0.00006502082667; 0.48296504925808; 0.00013462843072; 166; 4.10
0.241485558000; 47.142549; 476.344811; 2.76; 0.000; 0.00271209886049; 57.26992755387974; 0.00004735642206; 173; 4.50
0.242519644000; 277.027137; 524.443030; 2.72; 0.000; 0.00054555614743; 0.87611393770329; 0.00062269999820; 120; 4.16
0.247945517000; 210.008951; 501.048272; 2.93; 0.000; 0.00000693355379; 0.01082031454049; 0.00064079040988; 151; 3.68
0.251945243000; 213.222458; 432.987104; 2.90; 0.000; 0.00212275615440; 9.14372779092863; 0.00023215434699; 166; 4.10
0.254357290000; 359.390461; 338.438276; 2.92; 0.000; 0.00047255065543; 3.94456715509935; 0.00011979784774; 173; 4.50
0.254734565000; 261.045959; 547.135771; 2.61; 0.000; 0.00170600053547; 6.63754569712548; 0.00025702279326; 166; 4.10
0.256342505000; 375.718092; 271.916620; 2.51; 0.000; 0.00063115386631; 4.81905245358394; 0.00013097053257; 173; 4.50
0.256882136000; 44.165100; 516.199355; 2.99; 0.000; 0.00370065146149; 2.82075646286492; 0.00131193582651; 26; 4.52
0.258696783000; 304.445465; 185.120932; 2.57; 0.000; 0.00002042779725; 0.05609017777017; 0.00036419562317; 180; 3.59
0.269047775000; 52.475671; 572.407798; 3.01; 0.000; 0.00000564099603; 0.00486374502356; 0.00115980504830; 117; 3.90
0.269361807000; 52.723912; 572.357998; 2.78; 0.000; 0.00000003437009; 0.00348623629385; 0.00000985879657; 194; 3.01
0.271332512000; 51.866032; 572.365234; 2.78; 0.000; 0.00000102409786; 0.01427760105970; 0.00007172758601; 194; 3.01
0.271370568000; 262.644109; 513.346832; 2.68; 0.000; 0.00034839202340; 225.42135950509791; 0.00000154551469; 196; 2.78
0.273037645000; 210.143889; 510.535466; 2.57; 0.000; 0.00001134884097; 0.02700783428377; 0.00042020551705; 166; 4.10
0.275971253000; 286.041387; 383.344399; 3.59; 0.000; 0.00175897626612; 7.28535303863915; 0.00024144008627; 173; 4.50
0.276278987000; 287.388494; 383.358408; 2.87; 0.000; 0.00000012869342; 0.02595558810081; 0.00000495821645; 199; 3.59
0.276469268000; 287.252766; 383.138085; 3.18; 0.000; 0.00000002979015; 0.00424304110848; 0.00000702094264; 200; 2.87
0.278422724000; 315.505288; 296.132984; 3.27; 0.000; 0.00001322809671; 0.05182675414702; 0.00025523683516; 173; 4.50
0.278599042000; 315.902959; 296.206748; 2.61; 0.000; 0.00000002202867; 0.00541803346127; 0.00000406580599; 202; 3.27
0.278788775000; 34.338057; 569.585704; 2.54; 0.000; 0.00053919138447; 0.37632896618232; 0.00143276609807; 26; 4.52
0.281380972000; 468.593504; 386.467490; 3.19; 0.000; 0.00583170271255; 66.90686324663459; 0.00008716150227; 199; 3.59
0.281901164000; 295.673914; 386.546971; 3.53; 0.000; 0.00006277109981; 0.65699424103817; 0.00009554284632; 199; 3.59
0.282062697000; 522.422724; 312.332371; 3.26; 0.000; 0.00030164105007; 109.07599544006663; 0.00000276542102; 206; 3.53
0.282622587000; 563.997968; 334.850352; 2.57; 0.000; 0.00014703198957; 11.20492936602929; 0.00001312208090; 207; 3.26
0.282805476000; 258.793999; 324.873829; 3.27; 0.000; 0.00024756394975; 15.99076014777056; 0.00001548168739; 206; 3.53
0.283127447000; 342.470643; 493.192526; 2.78; 0.000; 0.00072691001532; 34.62501298298572; 0.00002099378318; 206; 3.53
0.284065982000; 261.167267; 513.129648; 2.53; 0.000; 0.00005036338683; 0.08677968311923; 0.00058035919264; 197; 2.68
0.284631348000; 296.144188; 386.813422; 3.10; 0.000; 0.00000029900627; 0.00639717724425; 0.00004674034538; 206; 3.53
0.286220123000; 314.500465; 293.748792; 2.92; 0.000; 0.00001897581025; 0.10553598575231; 0.00017980416934; 202; 3.27
0.286338125000; 281.083151; 329.772930; 2.59; 0.000; 0.00007150636682; 17.55316132366674; 0.00000407370305; 213; 2.92
0.286580151000; 383.412635; 455.635832; 3.05; 0.000; 0.00167932797966; 135.11365613093537; 0.00001242900257; 213; 2.92
0.289416016000; 279.481175; 330.325770; 2.56; 0.000; 0.00001849676001; 0.11822040040394; 0.00015645996751; 214; 2.59
